counter,start,storeDLT,storeKfrags,finish
8,1444,1668,63,40,93,10
0,1171,1236,19,20,38,21
2,2356,2681,20,10,38,19
10,2333,3358,9,8,10,5
1,2303,6022,7,14,19,8
9,2154,7560,5,8,10,6
5,2119,9645,23,11,18,6
6,1447,10869,8,16,16,7
11,2121,12064,17,19,40,16
15,12547,2192,7,9,11,4
14,11395,4462,9,19,24,4
3,11707,6014,6,8,18,6
13,8805,7485,6,5,11,5
7,11318,7492,6,5,10,4
19,8197,9181,6,6,11,8
18,7550,11287,8,19,14,18
17,3974,11471,7,8,55,9
4,10791,2936,5,8,12,4
12,5779,3829,6,17,25,22
16,1283,3074,5,7,10,5
