counter,start,storeDLT,storeKfrags,finish
8,1444,1668,63,40,93,10
0,1171,2313,12,20,305,13
2,2356,2773,13,13,51,4
10,2333,3385,5,8,10,5
1,2303,6312,6,7,15,11
9,2154,8502,10,5,14,6
5,2119,9208,6,13,18,5
6,1447,12134,9,8,16,7
11,2121,13398,11,11,15,5
15,12547,3450,20,19,41,23
14,11395,4351,12,14,34,21
3,11707,5091,6,7,8,5
7,11318,8289,11,5,9,6
13,8805,8359,6,9,19,5
19,8197,9779,9,13,12,13
18,7550,11097,7,12,19,14
17,3974,12286,5,7,10,4
4,10791,3356,9,12,74,48
12,5779,4936,5,8,10,6
16,1283,2355,13,7,11,6
