counter,start,storeDLT,storeKfrags,finish
8,1444,1668,63,40,93,10
0,1171,1193,9,21,30,21
2,2356,3875,8,11,27,16
10,2333,4938,19,44,22,21
1,2303,7523,6,7,10,5
9,2154,8173,5,8,21,4
5,2119,8801,7,5,14,4
6,1447,11017,15,10,31,6
11,2121,12040,31,24,45,16
15,12547,2059,9,11,11,13
3,11707,4490,8,15,23,7
7,11318,5949,7,15,20,16
14,11395,6245,8,18,18,7
19,8197,7610,6,10,8,5
13,8805,8809,7,11,15,12
18,7550,9228,6,12,14,5
17,3974,10792,8,39,46,9
4,10791,1538,7,10,9,6
12,5779,3654,8,8,11,5
16,1283,2144,11,11,14,5
