counter,start,storeDLT,storeKfrags,finish
8,1444,1668,63,40,93,10
0,1171,2672,9,8,31,10
2,2356,2676,19,17,29,9
10,2333,4135,5,7,16,19
1,2303,5869,5,5,12,5
9,2154,8961,10,13,20,7
5,2119,9587,29,17,44,13
6,1447,10935,8,12,24,10
11,2121,13176,8,8,12,4
15,12547,2861,8,9,25,5
3,11707,3945,10,9,11,5
14,11395,4435,11,12,29,10
13,8805,7429,14,9,12,7
7,11318,9268,6,6,15,4
19,8197,9976,6,10,7,8
18,7550,10438,6,16,21,13
17,3974,10583,7,8,12,5
4,10791,1704,10,31,30,4
12,5779,4699,11,17,35,9
16,1283,1241,6,6,9,5
