counter,start,storeDLT,storeKfrags,finish
8,1444,1668,63,40,93,10
0,1171,2437,12,13,206,12
2,2356,4009,6,5,10,4
10,2333,4182,24,17,56,11
1,2303,7275,14,23,12,5
9,2154,7693,6,41,46,8
5,2119,10499,7,11,17,5
6,1447,11568,6,7,9,4
11,2121,12417,6,10,18,8
15,12547,3466,13,9,21,26
3,11707,5060,7,4,11,8
14,11395,6794,9,7,10,4
19,8197,7352,6,12,13,5
7,11318,8567,6,10,38,6
13,8805,10134,5,7,19,7
18,7550,11119,7,13,17,8
17,3974,12073,5,4,12,3
4,10791,3420,10,14,42,56
12,5779,5008,12,13,67,26
16,1283,2296,6,8,9,9
