counter,start,storeDLT,storeKfrags,finish
8,1444,1668,63,40,93,10
0,1171,2509,12,20,132,12
2,2356,4143,7,8,14,4
10,2333,4372,6,12,14,6
1,2303,6581,7,8,10,6
9,2154,7681,10,10,40,15
5,2119,10363,7,10,24,9
6,1447,10594,7,6,14,5
11,2121,13233,5,8,9,5
15,12547,2737,15,13,17,5
3,11707,4218,6,8,14,5
14,11395,5845,5,7,14,12
7,11318,8754,8,7,9,5
13,8805,10363,7,7,26,11
19,8197,11076,5,9,19,5
18,7550,11072,5,21,35,5
17,3974,11967,8,7,16,4
4,10791,3381,42,24,46,37
12,5779,4443,7,6,10,5
16,1283,2336,7,11,21,5
