counter,start,storeDLT,storeKfrags,finish
8,1444,1668,63,40,93,10
0,1171,3799,20,39,75,9
2,2356,3843,6,13,20,9
10,2333,4920,15,13,21,21
1,2303,5760,6,9,20,6
9,2154,9010,6,5,15,14
5,2119,10261,27,32,32,16
6,1447,10449,9,8,10,7
11,2121,13193,6,7,10,5
15,12547,2942,13,9,32,7
14,11395,5184,7,9,10,12
3,11707,5695,6,8,13,7
19,8197,5773,6,8,16,7
7,11318,7256,13,9,27,5
13,8805,8590,12,9,23,13
18,7550,10643,5,5,18,6
17,3974,12346,5,8,9,4
4,10791,2912,6,5,17,9
12,5779,3137,6,8,16,33
16,1283,3217,7,4,10,7
