counter,start,storeDLT,storeKfrags,finish
8,1444,1668,63,40,93,10
0,1171,3949,6,10,13,7
2,2356,2585,10,14,18,23
10,2333,4509,6,20,13,5
1,2303,6350,12,14,16,7
9,2154,7482,11,8,16,5
5,2119,9390,7,7,13,4
6,1447,11676,8,10,13,11
11,2121,12096,11,23,22,5
15,12547,2231,6,9,10,5
3,11707,2895,7,11,32,9
14,11395,4274,7,11,23,8
19,8197,7199,6,7,17,6
13,8805,9040,6,5,9,6
7,11318,11036,5,11,16,4
18,7550,10491,6,6,14,6
17,3974,12180,7,7,9,7
4,10791,3096,5,5,21,12
12,5779,4708,7,13,44,9
16,1283,3865,6,4,12,7
