counter,start,storeDLT,storeKfrags,finish
8,1444,1668,63,40,93,10
0,1171,2445,15,64,154,9
2,2356,2462,5,8,13,5
10,2333,5728,8,8,9,12
1,2303,5947,5,8,11,6
5,2119,9014,6,8,10,4
9,2154,9775,6,10,17,8
6,1447,10775,7,13,39,6
11,2121,11953,7,13,23,19
15,12547,2866,8,7,13,5
14,11395,4400,12,10,42,7
3,11707,6456,5,5,9,4
7,11318,7557,6,7,12,5
13,8805,9013,6,8,11,6
19,8197,10348,8,10,19,12
18,7550,10767,5,10,13,5
17,3974,12479,12,9,15,11
4,10791,3161,6,8,9,5
12,5779,4695,14,12,45,8
16,1283,3261,6,11,13,5
