counter,start,storeDLT,storeKfrags,finish
8,1444,1668,63,40,93,10
0,1171,1158,26,16,35,17
2,2356,3071,6,12,24,7
10,2333,4889,17,14,45,25
1,2303,5676,7,5,9,9
9,2154,7309,6,9,17,6
5,2119,8755,6,11,11,5
6,1447,10736,7,7,25,5
11,2121,11976,6,13,39,8
15,12547,2307,5,9,24,8
14,11395,2870,5,14,34,15
3,11707,4124,7,20,23,5
19,8197,5880,5,8,19,17
7,11318,8692,7,11,36,7
13,8805,10214,7,10,11,5
18,7550,9245,8,9,11,16
17,3974,12413,11,10,18,8
4,10791,2323,7,5,9,5
12,5779,4517,5,7,8,4
16,1283,1126,11,18,14,8
