counter,start,storeDLT,storeKfrags,finish
8,1444,1668,63,40,93,10
0,1171,1627,6,8,23,23
2,2356,2281,8,10,13,6
10,2333,4321,13,14,38,7
1,2303,5889,6,5,9,6
5,2119,9461,5,5,9,5
9,2154,9794,8,15,28,9
6,1447,10834,8,20,20,10
11,2121,12693,10,7,11,7
15,12547,2819,13,8,15,9
14,11395,4351,6,15,25,10
3,11707,5927,5,11,24,6
19,8197,6717,8,8,12,9
13,8805,9098,6,8,10,12
7,11318,10673,10,8,10,7
18,7550,10504,6,7,12,8
17,3974,10704,7,30,23,78
4,10791,2382,6,5,15,12
12,5779,4540,5,6,9,4
16,1283,1163,10,11,17,5
