counter,start,storeDLT,storeKfrags,finish
8,1444,1668,63,40,93,10
0,1171,3863,11,21,47,13
2,2356,3973,6,6,10,5
10,2333,4994,8,11,31,11
9,2154,6772,5,9,11,5
1,2303,7346,6,6,23,10
5,2119,8904,7,11,17,8
6,1447,11392,8,18,31,14
11,2121,11848,9,11,21,5
15,12547,2770,11,13,31,16
14,11395,4467,14,47,22,8
3,11707,8673,11,7,33,9
7,11318,8716,7,12,26,8
19,8197,10126,5,6,19,4
13,8805,10842,7,7,12,7
18,7550,10453,11,11,17,6
17,3974,12627,5,4,11,4
4,10791,1759,16,11,23,6
12,5779,4768,9,13,22,10
16,1283,2532,5,9,11,5
