counter,start,storeDLT,storeKfrags,finish
8,1444,1668,63,40,93,10
0,1171,2314,12,15,106,49
2,2356,2756,19,13,45,6
10,2333,5611,6,9,12,6
1,2303,6632,5,8,24,16
9,2154,7428,30,27,24,9
5,2119,8820,6,6,11,5
6,1447,10482,6,5,13,4
11,2121,11109,8,14,30,7
15,12547,1584,7,8,25,13
14,11395,4390,7,12,54,88
19,8197,6107,10,13,13,9
3,11707,6836,8,11,18,14
13,8805,7472,6,10,10,6
7,11318,10169,7,11,18,8
18,7550,9112,6,11,15,6
17,3974,12250,5,7,11,4
4,10791,2279,6,6,13,5
12,5779,4461,7,4,10,4
16,1283,2437,6,7,12,9
