counter,start,storeDLT,storeKfrags,finish
8,1444,1668,63,40,93,10
0,1171,1677,8,10,42,16
2,2356,2719,11,12,65,5
10,2333,4092,7,10,12,5
1,2303,6389,7,13,13,15
9,2154,8066,10,11,22,12
5,2119,10098,6,11,12,5
6,1447,11164,5,8,10,4
11,2121,12309,6,5,15,5
15,12547,2746,7,11,13,16
14,11395,6094,17,12,16,23
3,11707,6386,5,5,11,4
19,8197,7693,6,7,13,9
7,11318,8511,6,9,16,19
13,8805,8948,5,5,16,6
18,7550,11038,28,9,50,5
17,3974,12725,5,4,9,5
4,10791,3573,8,13,19,6
12,5779,5084,23,10,43,6
16,1283,3045,5,5,11,5
