counter,start,storeDLT,storeKfrags,finish
8,1444,1668,63,40,93,10
0,1171,1542,8,8,25,10
2,2356,4126,5,8,15,10
10,2333,5400,5,8,10,4
1,2303,6545,7,8,13,9
9,2154,8470,5,8,17,9
5,2119,10340,19,10,23,11
6,1447,11714,7,6,15,5
11,2121,11898,5,7,21,7
15,12547,3617,5,12,10,5
14,11395,4499,8,15,21,19
3,11707,6271,9,13,17,10
7,11318,8267,7,9,14,8
19,8197,8642,6,13,30,18
13,8805,10430,6,8,41,11
18,7550,10663,5,9,14,5
17,3974,12578,6,9,11,4
4,10791,3329,15,12,24,8
12,5779,3341,36,51,21,7
16,1283,3200,5,8,10,7
