counter,start,storeDLT,storeKfrags,finish
8,1444,1668,63,40,93,10
0,1171,3774,16,25,120,10
2,2356,2688,14,16,46,21
10,2333,4292,8,23,62,11
1,2303,5704,6,5,22,5
9,2154,7632,10,20,23,13
5,2119,9228,5,10,10,5
6,1447,12232,7,10,18,26
11,2121,12362,5,8,9,4
3,11707,2909,5,15,23,6
15,12547,3662,7,8,11,8
14,11395,6283,7,14,37,7
7,11318,7647,10,7,9,8
19,8197,8905,6,9,12,5
13,8805,10885,7,8,10,6
18,7550,10719,9,13,15,5
17,3974,12136,6,7,12,8
4,10791,2493,13,8,18,8
12,5779,3117,5,5,9,4
16,1283,3662,10,8,13,6
