counter,start,storeDLT,storeKfrags,finish
8,1444,1668,63,40,93,10
0,1171,2290,11,14,81,30
2,2356,2718,14,10,65,5
10,2333,4268,15,17,22,5
1,2303,6160,5,5,17,13
9,2154,7724,15,41,36,9
5,2119,9977,6,7,40,9
6,1447,11049,14,16,28,5
11,2121,12016,10,11,16,26
15,12547,2095,8,22,17,16
3,11707,4271,9,18,20,18
14,11395,4360,17,10,20,17
13,8805,8320,6,8,9,5
19,8197,8558,11,15,25,12
7,11318,10030,6,9,17,5
18,7550,11214,7,9,21,5
17,3974,11917,8,9,11,14
4,10791,2414,5,9,10,5
12,5779,3211,11,14,16,9
16,1283,2635,5,5,9,7
