counter,start,storeDLT,storeKfrags,finish
8,1444,1668,63,40,93,10
0,1171,1241,9,17,17,19
2,2356,2798,17,8,34,8
10,2333,4164,6,12,54,19
1,2303,5787,9,10,13,8
9,2154,7460,19,9,24,8
5,2119,9735,9,11,21,11
6,1447,9417,5,10,15,5
11,2121,13333,8,11,10,5
15,12547,1594,8,10,12,14
14,11395,4616,13,11,70,6
3,11707,4721,6,9,11,4
13,8805,7396,5,5,22,13
7,11318,8777,6,8,14,10
18,7550,9059,10,12,13,5
19,8197,10782,6,10,16,4
17,3974,12230,5,5,11,3
4,10791,2350,8,8,17,6
12,5779,3790,7,11,28,6
16,1283,2473,7,5,10,4
