counter,start,storeDLT,storeKfrags,finish
8,1444,1668,63,40,93,10
0,1171,2514,25,18,115,14
2,2356,1851,7,10,12,6
10,2333,4329,15,16,19,9
1,2303,5919,6,7,9,5
9,2154,7938,6,12,12,8
5,2119,9827,5,7,11,9
6,1447,10963,8,5,12,9
11,2121,12131,9,15,10,6
15,12547,2845,7,9,17,5
3,11707,4307,10,18,35,21
14,11395,4407,15,15,32,6
7,11318,8542,10,23,46,9
19,8197,8934,5,5,17,9
13,8805,9150,10,12,18,6
18,7550,10595,10,7,13,5
17,3974,11446,5,6,15,18
4,10791,1819,8,9,16,4
12,5779,3982,7,5,17,7
16,1283,3889,7,10,11,4
