counter,start,storeDLT,storeKfrags,finish
8,1444,1668,63,40,93,10
0,1171,1661,7,29,24,16
2,2356,3018,7,12,13,5
10,2333,5545,8,9,14,13
1,2303,6110,6,7,9,8
9,2154,7798,9,9,23,4
5,2119,9847,6,11,50,11
6,1447,10914,7,8,27,12
11,2121,12013,9,12,12,27
15,12547,2303,6,5,13,12
3,11707,2837,7,16,45,7
14,11395,5952,6,6,15,18
19,8197,6077,7,11,20,16
13,8805,8493,8,9,18,14
7,11318,8606,5,11,35,7
18,7550,9396,8,13,23,12
17,3974,11377,7,9,10,9
4,10791,1678,9,17,49,18
12,5779,3211,10,21,29,7
16,1283,1217,7,8,12,8
