counter,start,storeDLT,storeKfrags,finish
8,1444,1668,63,40,93,10
0,1171,1185,14,23,34,11
2,2356,2316,5,8,11,9
10,2333,5653,6,5,10,9
1,2303,6093,6,13,25,9
9,2154,8374,6,8,22,4
5,2119,9745,18,16,14,4
6,1447,11488,7,5,13,5
11,2121,13310,9,13,22,8
15,12547,2896,6,8,19,15
3,11707,4176,6,11,15,7
14,11395,4541,12,10,54,12
19,8197,7522,7,7,10,8
13,8805,10315,7,15,13,5
7,11318,10468,16,13,23,11
18,7550,11187,6,8,9,5
17,3974,12118,5,7,12,4
4,10791,2959,5,8,9,6
12,5779,3960,6,5,11,5
16,1283,3750,7,6,11,5
