counter,start,storeDLT,storeKfrags,finish
8,1444,1668,63,40,93,10
0,1171,2418,9,11,219,11
2,2356,4040,8,5,11,11
10,2333,4181,11,26,40,33
1,2303,6073,7,13,10,5
9,2154,7751,15,12,43,12
5,2119,10376,12,10,20,21
6,1447,11790,6,7,9,5
11,2121,12289,5,5,13,5
15,12547,2770,6,15,34,12
3,11707,4248,10,9,20,17
14,11395,4332,16,21,25,8
19,8197,5852,6,10,22,8
7,11318,9110,5,8,10,9
18,7550,9400,10,18,20,14
13,8805,10999,6,7,16,7
17,3974,11938,5,9,16,8
4,10791,3071,7,6,12,4
12,5779,3263,8,42,46,12
16,1283,3239,5,6,11,4
