counter,start,storeDLT,storeKfrags,finish
8,1444,1668,63,40,93,10
0,1171,3867,17,50,20,7
2,2356,3919,10,9,12,8
10,2333,4859,24,21,31,40
1,2303,5842,6,6,12,6
9,2154,7510,8,5,10,4
5,2119,9143,6,8,13,7
6,1447,11142,5,8,12,5
11,2121,11984,11,14,19,10
15,12547,2831,8,13,17,19
3,11707,3967,7,8,17,7
14,11395,5145,6,5,14,11
7,11318,7278,10,11,20,7
13,8805,8686,11,24,36,10
19,8197,11029,6,7,13,4
18,7550,10523,6,7,13,5
17,3974,10763,8,15,25,128
4,10791,1764,10,12,33,5
12,5779,4025,5,5,9,5
16,1283,2563,6,5,15,8
