counter,start,storeDLT,storeKfrags,finish
8,1444,1668,63,40,93,10
0,1171,1562,8,10,17,4
2,2356,2800,6,8,43,7
10,2333,5116,6,6,14,6
1,2303,6454,7,10,30,18
9,2154,7654,8,24,21,11
5,2119,9572,20,20,68,12
11,2121,11108,9,21,25,12
6,1447,11639,6,8,11,6
15,12547,2990,9,17,33,18
3,11707,4593,11,19,45,6
14,11395,4983,7,7,13,7
7,11318,7530,6,7,15,4
19,8197,7863,5,8,9,4
13,8805,10259,5,9,12,7
17,3974,10787,31,20,47,9
18,7550,11409,7,11,23,11
4,10791,3184,5,8,12,8
12,5779,4840,6,5,11,4
16,1283,3708,6,9,21,10
