counter,start,storeDLT,storeKfrags,finish
0,2494,2529,113,64,115
1,2436,5671,113,69,109
3,1441,9167,111,62,109
2,8966,4602,111,74,123
12,7897,5334,119,64,109
5,9265,7886,109,67,142
4,6856,11288,117,60,138
15,11281,4743,125,67,109
9,11335,7958,112,77,116
13,9580,7620,112,68,113
6,9705,10541,109,64,122
10,7642,13754,110,66,110
19,10482,2379,108,67,115
7,4760,2406,111,73,123
11,2474,4208,113,63,111
14,5409,2430,116,90,119
8,2513,2451,111,99,106
17,1494,2438,112,72,106
16,2489,2645,122,82,106
18,2477,3551,113,61,111
