counter,start,storeDLT,storeKfrags,finish
0,2789,6031,113,65,119
1,2817,13449,111,68,107
2,2879,23899,111,62,113
4,3314,32471,126,82,104
5,3354,40712,120,60,105
15,20624,34243,150,59,103
13,20726,42473,111,59,105
18,20913,50194,114,69,121
3,46560,35813,113,64,102
8,38764,47779,113,64,103
16,38178,54028,114,65,103
19,37617,61487,121,60,122
11,33303,69409,109,65,102
12,53704,49707,114,65,105
14,54951,58415,118,62,104
7,52426,66267,112,65,102
6,48401,75803,117,63,110
17,46485,85245,118,68,110
9,47786,91270,111,71,109
10,83381,3501,114,68,117
