counter,start,storeDLT,storeKfrags,finish
15,1444,1668,63,40,93,10
1,1444,1668,63,40,93,10
0,1263,1527,6,10,14,10
3,1161,2405,7,8,10,5
9,2835,2964,26,12,18,14
2,2746,3818,24,20,91,8
17,2161,3954,13,19,35,24
7,2066,5232,8,4,14,5
8,4738,2584,11,8,22,21
10,5158,2897,13,13,58,39
16,5161,4709,8,9,11,7
14,4991,6240,12,9,12,4
4,2273,6291,5,8,20,8
13,2264,8484,6,8,8,8
5,9324,1636,17,25,14,13
18,8763,3002,7,12,15,17
12,8226,5337,6,10,31,21
11,7138,7615,5,7,10,4
19,1250,1737,6,9,12,8
6,1111,2385,8,7,10,4
