counter,start,storeDLT,storeKfrags,finish
15,1444,1668,63,40,93,10
1,1444,1668,63,40,93,10
0,1263,1860,7,12,17,10
3,1161,1893,10,6,12,9
9,2835,2933,10,18,36,6
2,2746,2306,23,15,24,6
17,2161,5331,8,8,11,7
7,2066,5773,6,11,9,17
8,4738,2603,7,15,22,11
10,5158,2328,7,8,12,10
16,5161,3527,12,9,11,12
14,4991,5912,7,13,13,6
4,2273,6222,7,11,9,4
13,2264,7561,7,18,12,5
5,9324,1853,10,22,20,9
18,8763,4476,15,12,27,12
12,8226,5786,7,6,9,5
11,7138,7423,6,7,9,4
19,1250,3069,6,13,11,13
6,1111,1677,10,11,52,13
