counter,start,storeDLT,storeKfrags,finish
15,1444,1668,63,40,93,10
1,1444,1668,63,40,93,10
0,1263,1510,6,9,19,7
3,1161,1096,10,12,22,41
9,2835,2238,6,6,17,6
2,2746,2399,14,11,16,8
17,2161,3946,9,29,39,13
7,2066,5636,6,11,18,12
8,4738,2533,6,7,10,9
10,5158,2981,22,25,103,25
16,5161,2929,12,45,46,58
14,4991,6020,5,7,9,10
4,2273,7030,8,27,30,4
13,2264,8750,7,10,11,6
5,9324,1646,25,8,24,37
18,8763,3552,8,7,15,5
12,8226,5577,26,16,92,5
11,7138,6827,14,13,13,9
19,1250,1240,8,22,26,14
6,1111,1394,5,8,7,5
