counter,start,storeDLT,storeKfrags,finish
15,1444,1668,63,40,93,10
1,1444,1668,63,40,93,10
0,1263,1777,10,39,23,4
3,1161,3659,9,22,23,19
9,2835,2967,25,12,15,20
2,2746,3592,6,5,13,18
17,2161,3881,17,20,32,19
7,2066,5209,7,6,9,9
8,4738,2423,6,11,18,6
10,5158,1653,6,14,31,6
16,5161,4670,7,9,22,6
14,4991,5727,8,13,26,10
4,2273,8291,10,8,20,11
13,2264,8645,13,9,15,8
5,9324,1611,13,12,37,13
18,8763,4286,8,7,21,9
12,8226,5724,9,8,9,4
11,7138,6864,7,20,38,41
19,1250,1281,9,10,11,17
6,1111,2036,7,7,10,8
