counter,start,storeDLT,storeKfrags,finish
15,1444,1668,63,40,93,10
1,1444,1668,63,40,93,10
0,1263,1617,6,14,12,12
3,1161,1327,13,10,18,18
9,2835,2348,7,7,10,6
2,2746,2496,8,16,29,15
17,2161,3967,9,9,38,16
7,2066,4518,10,8,33,28
8,4738,1850,8,15,20,15
10,5158,2872,18,11,35,45
16,5161,4113,10,17,45,28
14,4991,6966,6,8,9,5
4,2273,6959,7,9,44,10
13,2264,8228,6,16,25,6
5,9324,2900,7,8,16,8
18,8763,3699,12,12,12,11
12,8226,5007,5,5,8,8
11,7138,7146,8,12,18,8
19,1250,2882,7,8,12,9
6,1111,1856,6,10,18,7
