counter,start,storeDLT,storeKfrags,finish
15,1444,1668,63,40,93,10
1,1444,1668,63,40,93,10
0,1263,1680,6,10,11,10
3,1161,1559,11,15,21,22
9,2835,2635,6,4,9,4
2,2746,2289,9,7,18,18
17,2161,3943,10,19,18,5
7,2066,4523,15,7,15,13
8,4738,3145,18,14,21,4
10,5158,2178,7,13,9,5
16,5161,4261,9,10,11,15
14,4991,5643,11,19,39,6
4,2273,6727,6,12,11,6
13,2264,8188,9,8,20,32
5,9324,1310,5,11,20,8
18,8763,2975,11,8,16,5
12,8226,3808,27,21,48,15
11,7138,6702,12,9,15,15
19,1250,2973,9,15,13,5
6,1111,1800,12,9,24,10
