counter,start,storeDLT,storeKfrags,finish
15,1444,1668,63,40,93,10
1,1444,1668,63,40,93,10
0,1263,1317,12,28,14,11
3,1161,1815,6,18,14,6
9,2835,2972,9,13,15,25
2,2746,2263,6,7,14,8
17,2161,3530,11,11,13,6
7,2066,4551,13,32,26,7
8,4738,1853,6,8,28,15
10,5158,1562,8,18,16,26
16,5161,2998,17,34,38,32
14,4991,5523,5,20,25,4
4,2273,8140,6,6,8,4
13,2264,8088,8,12,21,25
5,9324,1777,6,13,24,10
18,8763,3401,6,12,8,8
12,8226,5649,34,19,22,9
11,7138,6684,11,13,19,9
19,1250,1279,8,11,11,18
6,1111,1168,7,8,11,5
