counter,start,storeDLT,storeKfrags,finish
15,1444,1668,63,40,93,10
1,1444,1668,63,40,93,10
0,1263,1667,8,9,17,8
3,1161,2992,6,7,13,12
9,2835,4083,7,11,11,10
2,2746,1963,5,7,18,6
17,2161,4158,8,9,13,7
7,2066,4574,9,17,20,6
8,4738,3228,21,16,20,5
10,5158,3106,8,37,71,9
16,5161,4290,9,14,13,11
14,4991,6991,17,10,17,26
4,2273,6991,6,18,44,9
13,2264,9540,10,6,11,5
5,9324,1674,7,8,22,19
18,8763,3041,7,10,10,7
12,8226,4962,6,8,11,8
11,7138,7102,14,18,20,10
19,1250,1562,23,21,20,11
6,1111,1462,10,9,10,3
