counter,start,storeDLT,storeKfrags,finish
15,1444,1668,63,40,93,10
1,1444,1668,63,40,93,10
0,1263,1279,12,17,30,7
3,1161,1763,7,12,11,8
9,2835,2222,6,8,15,4
2,2746,2445,8,14,23,8
17,2161,5259,5,15,15,4
7,2066,5707,6,7,15,10
8,4738,1939,14,19,136,28
10,5158,1478,6,17,14,11
16,5161,4203,25,13,26,14
14,4991,5881,16,17,15,5
4,2273,6820,6,11,16,4
13,2264,8275,7,8,15,7
5,9324,2148,9,12,13,8
18,8763,4402,12,12,27,9
12,8226,4836,6,13,9,7
11,7138,6758,10,14,18,10
19,1250,1510,37,37,21,8
6,1111,1947,5,8,10,5
