counter,start,storeDLT,storeKfrags,finish
15,1444,1668,63,40,93,10
1,1444,1668,63,40,93,10
0,1263,1727,9,18,33,16
3,1161,3126,6,5,13,4
9,2835,2900,16,14,38,11
2,2746,3636,9,10,18,7
17,2161,4098,39,13,12,8
7,2066,4393,7,29,76,22
8,4738,2499,6,11,18,8
10,5158,3022,8,59,53,9
16,5161,4572,11,10,14,11
14,4991,5741,7,12,22,8
4,2273,6202,6,13,12,4
13,2264,8634,23,14,19,8
5,9324,1377,6,9,13,14
18,8763,4590,12,9,12,10
12,8226,5376,8,17,20,7
11,7138,7684,5,6,9,4
19,1250,3027,8,10,21,5
6,1111,2296,6,9,10,6
