counter,start,storeDLT,storeKfrags,finish
15,1444,1668,63,40,93,10
1,1444,1668,63,40,93,10
0,1263,1788,12,22,38,9
3,1161,2474,12,8,30,12
9,2835,2758,5,9,13,4
2,2746,3657,14,7,12,5
17,2161,3954,10,9,15,11
7,2066,5722,5,8,11,5
8,4738,1673,6,11,16,33
10,5158,2195,5,8,14,11
16,5161,4417,11,10,20,13
4,2273,6891,6,13,11,5
14,4991,7451,8,6,11,12
13,2264,8425,7,16,11,11
5,9324,1412,5,9,19,8
18,8763,3695,6,10,16,14
12,8226,5063,5,5,13,8
11,7138,7009,17,13,38,28
19,1250,1580,10,24,22,14
6,1111,1914,6,8,10,9
