counter,start,storeDLT,storeKfrags,finish
15,1444,1668,63,40,93,10
1,1444,1668,63,40,93,10
0,1263,1834,8,12,26,11
3,1161,2448,8,8,12,8
9,2835,4181,6,20,27,32
2,2746,2414,13,13,37,33
17,2161,3662,11,15,40,18
7,2066,5022,5,5,7,5
8,4738,2109,9,18,52,4
10,5158,3418,9,13,14,4
16,5161,4142,14,30,76,11
14,4991,5609,13,14,30,31
4,2273,8117,8,11,12,6
13,2264,8166,10,9,22,8
5,9324,1504,10,8,13,5
18,8763,4580,8,14,13,14
12,8226,5200,5,11,20,25
11,7138,7077,12,39,18,8
19,1250,2857,9,17,16,6
6,1111,2340,6,9,18,11
