counter,start,storeDLT,storeKfrags,finish
15,1444,1668,63,40,93,10
1,1444,1668,63,40,93,10
0,1263,1761,27,35,18,9
3,1161,2240,7,8,9,7
9,2835,3008,8,12,11,5
2,2746,3716,10,14,14,18
17,2161,5205,7,11,14,6
7,2066,4395,7,27,66,27
8,4738,3191,17,54,19,22
10,5158,1706,7,10,24,17
16,5161,4611,7,9,21,23
14,4991,5633,10,14,44,11
4,2273,8368,9,9,41,6
13,2264,8650,19,12,21,4
5,9324,1590,8,16,24,23
18,8763,4363,11,13,22,5
12,8226,5605,15,26,38,6
11,7138,6941,16,14,18,5
19,1250,3113,8,8,26,12
6,1111,2054,6,10,8,5
