counter,start,storeDLT,storeKfrags,finish
4,7414,5760,614,421,616
1,10315,18412,133,98,134
3,8960,25554,148,94,181
0,11098,31505,234,99,123
15,9609,38496,141,90,133
5,6061,45728,144,111,133
16,50870,11181,161,98,137
12,50533,18522,166,84,136
2,45906,24366,169,115,136
19,40782,33342,130,86,190
11,41073,36918,159,94,129
6,24604,43074,226,111,166
14,22907,48313,259,101,163
8,15007,56461,131,83,139
13,19305,65797,133,120,160
10,143164,18337,2694,4842,4257
9,135751,14856,5730,5022,4831
7,131542,30240,538,269,138
18,138505,34545,213,140,163
17,40780,9225,326,86,137
