counter,start,storeDLT,storeKfrags,finish
0,4551,8584,120,68,110
1,6406,13779,116,71,145
6,4889,18518,116,66,104
9,5550,23603,126,63,106
3,9727,25586,120,66,109
4,10856,29091,111,64,116
15,10653,34540,114,60,108
8,13498,38825,114,68,115
18,25636,31544,114,71,116
2,22323,36506,112,67,105
7,25324,35883,117,71,102
10,35845,30002,112,66,111
12,42092,29043,121,77,106
5,41287,35049,109,65,110
14,32580,23457,109,85,110
13,29089,22204,113,65,102
19,34224,18873,109,65,103
17,22412,10455,126,192,149
16,21205,22295,127,76,163
11,17363,10344,143,277,148
