counter,start,storeDLT,storeKfrags,finish
0,2871,12888,125,66,106
5,2780,17738,111,65,104
4,2687,25480,112,64,108
11,3090,35205,120,66,106
1,22732,27339,108,71,139
2,41671,24276,110,69,104
7,42063,29438,110,83,110
3,39435,40904,113,66,115
10,34610,47960,109,79,107
19,34925,57462,109,80,104
8,35048,65625,114,62,110
6,30058,76393,110,63,105
15,30191,85738,113,66,103
13,20403,84013,112,64,104
9,17963,94482,111,63,116
16,95260,7233,113,67,108
12,88700,16189,113,68,113
14,56484,24901,111,65,132
18,49192,35037,112,66,112
17,31972,44143,114,65,117
