counter,start,storeDLT,storeKfrags,finish
0,4819,8660,113,66,115
9,4472,14740,111,64,110
1,5213,20934,117,66,114
4,5594,26239,122,64,102
2,5407,29391,109,67,105
13,10014,31422,118,77,106
11,16282,30952,124,65,104
19,31700,20557,111,74,100
16,29595,26564,110,66,108
7,29889,26835,116,60,103
12,31793,27352,122,61,105
8,26875,33234,110,61,115
5,23920,36579,170,101,116
10,23924,43793,222,107,106
3,25165,37328,129,67,109
6,26249,35102,110,65,102
14,23703,40724,254,78,107
15,44746,23887,116,66,103
18,41064,28458,110,67,114
17,35173,18378,110,58,104
