counter,start,storeDLT,storeKfrags,finish
0,4819,5431,123,65,126
9,4472,10333,109,70,135
1,5213,17187,115,62,103
4,5594,22211,171,58,103
2,5407,26302,114,74,121
13,10014,31647,130,67,105
11,16282,26948,115,61,104
19,31700,17023,110,77,186
16,29595,22538,113,65,112
7,29889,22515,111,58,111
12,31793,23084,115,96,104
8,26875,28311,360,609,106
5,23920,33041,130,72,109
10,23924,38676,116,63,103
3,25165,34316,116,63,103
6,26249,31434,198,64,103
14,23703,36943,114,75,110
15,44746,20118,115,72,105
18,41064,23991,109,67,168
17,35173,12856,129,78,172
