counter,start,storeDLT,storeKfrags,finish
1,14749,18174,6447,7966,1556
0,15814,24663,7148,1710,2583
3,13371,33206,2080,712,164
4,13459,46516,512,178,238
2,15585,49111,138,83,141
8,19291,58870,254,177,139
5,16625,64218,174,112,159
12,17241,70885,158,120,148
15,17145,77796,148,77,128
10,44170,63003,271,755,742
9,44824,68411,176,140,310
6,57167,60026,139,242,245
18,56920,63388,215,163,387
13,71040,58879,137,115,152
17,79464,47582,140,149,132
16,76928,53880,145,92,191
14,79262,53238,143,102,159
11,61202,50905,141,100,156
7,69299,43909,134,117,155
19,61625,47044,465,132,138
