counter,start,storeDLT,storeKfrags,finish
1,14749,22852,4758,5478,925
0,15814,28350,3675,3235,976
3,13371,38336,156,97,116
4,13459,50099,207,102,148
2,15585,52000,895,1597,801
8,19291,57160,222,86,133
5,16625,68432,260,104,153
12,17241,76792,487,355,334
15,17145,82046,134,92,123
10,44170,62952,274,613,622
9,44824,70356,180,127,179
6,57167,62300,287,124,147
18,56920,67037,141,106,114
13,71040,58445,160,107,136
17,79464,51292,210,74,134
16,76928,58346,187,375,183
14,79262,57064,139,131,131
11,61202,56000,155,159,165
7,69299,44768,158,205,139
19,61625,50666,147,84,144
