counter,start,storeDLT,storeKfrags,finish
1,1444,1668,63,40,93,10
0,1215,2311,6,8,13,5
2,2782,1317,7,6,23,10
18,2711,4492,20,25,23,6
12,1127,5533,14,10,15,5
5,4746,1621,9,24,19,13
15,2805,3753,8,8,22,23
8,6456,5405,11,8,9,5
4,2126,5255,13,15,12,6
13,2106,6980,6,8,8,4
3,3353,7803,14,15,13,8
6,4150,7634,18,16,14,19
10,7949,3119,7,13,29,16
17,8015,5353,77,85,52,7
9,7809,5745,10,9,10,6
19,5627,2215,9,14,12,13
14,1086,3896,5,11,9,13
7,2110,4471,10,11,15,5
11,2548,2610,8,29,27,88
16,2240,2259,7,6,12,9
