counter,start,storeDLT,storeKfrags,finish
1,1444,1668,63,40,93,10
0,1215,1376,7,6,29,15
2,2782,1164,5,11,14,9
18,2711,3854,6,9,24,5
12,1127,4513,7,12,26,29
5,4746,2219,23,13,11,15
15,2805,4349,7,8,9,7
8,6456,4706,8,12,13,7
4,2126,6582,9,9,13,7
13,2106,7598,6,10,20,10
3,3353,6886,14,12,10,6
6,4150,7002,7,9,17,13
10,7949,4792,5,13,23,5
17,8015,5266,111,144,66,6
9,7809,5434,101,17,71,17
19,5627,1413,9,18,22,9
14,1086,3841,12,15,11,5
7,2110,5026,9,8,11,7
11,2548,1429,12,17,10,12
16,2240,2088,54,51,24,37
