counter,start,storeDLT,storeKfrags,finish
1,1444,1668,63,40,93,10
0,1215,2142,7,9,11,22
2,2782,1425,7,10,23,6
18,2711,2541,22,19,49,14
12,1127,6195,7,5,11,5
5,4746,2222,19,19,25,27
15,2805,4699,6,12,16,19
8,6456,4595,6,11,19,13
4,2126,6658,6,9,20,5
13,2106,7975,6,8,8,8
3,3353,7502,11,13,25,7
6,4150,6842,6,15,11,4
10,7949,3754,5,8,16,10
17,8015,5053,17,27,171,25
9,7809,5060,28,41,132,62
19,5627,2133,8,6,14,25
14,1086,3412,7,8,15,10
7,2110,4157,7,20,10,6
11,2548,1436,6,14,8,6
16,2240,1253,6,11,18,7
