counter,start,storeDLT,storeKfrags,finish
1,1444,1668,63,40,93,10
0,1215,1534,12,19,20,11
2,2782,1897,13,12,21,11
18,2711,4445,6,15,27,23
12,1127,4907,7,9,19,16
5,4746,3020,10,15,16,8
15,2805,4489,6,10,25,10
8,6456,4676,6,10,15,6
4,2126,4243,7,23,19,5
13,2106,7993,8,5,11,10
3,3353,6854,8,8,9,9
6,4150,7678,20,15,11,10
10,7949,3856,9,8,10,9
17,8015,5441,26,111,62,13
9,7809,6640,6,7,9,9
19,5627,2804,8,11,10,5
14,1086,3160,6,7,9,6
7,2110,3266,15,20,21,15
11,2548,1335,7,20,16,18
16,2240,3392,7,9,10,4
