counter,start,storeDLT,storeKfrags,finish
1,1444,1668,63,40,93,10
0,1215,1500,29,30,39,8
2,2782,1278,7,9,18,18
18,2711,3203,6,11,25,7
12,1127,5571,5,5,22,9
15,2805,2423,8,14,9,5
5,4746,2531,11,15,15,13
8,6456,4387,7,8,9,6
4,2126,5441,6,10,13,15
13,2106,8182,14,8,35,5
6,4150,6901,6,7,24,5
3,3353,8733,7,11,17,5
10,7949,4105,13,21,28,12
17,8015,4484,9,17,31,25
9,7809,8042,17,9,27,6
19,5627,1569,10,14,18,12
14,1086,4305,6,11,16,10
7,2110,4328,7,9,26,5
11,2548,2305,9,11,11,5
16,2240,2065,39,22,21,21
