counter,start,storeDLT,storeKfrags,finish
1,1444,1668,63,40,93,10
0,1215,1458,8,42,65,17
2,2782,3323,6,15,12,5
18,2711,3248,8,12,16,15
12,1127,4962,11,8,9,6
5,4746,2557,10,17,9,9
15,2805,3114,12,26,24,13
8,6456,5285,7,7,9,4
4,2126,6707,8,6,17,6
13,2106,6688,8,15,28,10
3,3353,7011,5,8,13,5
6,4150,6984,7,14,9,5
10,7949,4720,12,12,21,16
17,8015,5807,10,10,25,15
9,7809,7015,9,12,11,4
19,5627,1544,8,12,28,13
7,2110,3190,6,43,31,29
14,1086,4088,11,17,14,7
11,2548,1806,6,10,13,4
16,2240,1505,7,8,12,12
