counter,start,storeDLT,storeKfrags,finish
1,1444,1668,63,40,93,10
0,1215,1392,10,8,54,13
2,2782,1411,7,12,16,13
18,2711,3214,9,13,20,19
12,1127,5612,5,13,11,5
5,4746,1589,10,7,15,21
15,2805,4602,8,11,15,8
8,6456,5326,6,11,10,9
4,2126,5137,9,18,23,10
13,2106,6580,8,5,9,4
6,4150,6715,7,24,28,9
3,3353,8670,14,27,31,20
10,7949,4343,8,10,21,7
17,8015,4458,9,10,24,5
9,7809,6844,23,31,17,12
14,1086,3723,8,14,34,10
19,5627,4529,19,12,42,23
7,2110,4597,5,9,9,4
11,2548,2706,58,9,20,7
16,2240,2749,11,9,15,8
