counter,start,storeDLT,storeKfrags,finish
1,1444,1668,63,40,93,10
0,1215,2197,14,11,12,14
2,2782,2630,7,11,9,29
18,2711,2511,14,13,26,10
12,1127,4121,16,7,23,14
5,4746,2424,6,10,16,6
15,2805,3807,9,17,31,4
8,6456,4735,9,8,13,5
4,2126,5529,8,10,11,6
13,2106,8363,17,22,74,59
3,3353,7552,9,22,27,5
6,4150,6938,5,10,14,13
10,7949,3694,14,5,9,4
17,8015,5268,67,117,70,8
9,7809,5873,9,8,12,6
19,5627,1442,8,9,13,10
14,1086,3193,6,8,11,10
7,2110,4718,5,8,10,5
11,2548,1140,16,21,17,31
16,2240,1269,7,9,21,6
