counter,start,storeDLT,storeKfrags,finish
1,1444,1668,63,40,93,10
0,1215,2339,6,6,12,6
2,2782,1627,9,7,15,5
18,2711,3769,12,5,25,8
12,1127,4497,11,13,16,6
15,2805,2392,8,10,13,19
5,4746,3133,20,15,37,14
8,6456,4623,20,15,13,6
4,2126,6606,6,8,24,10
13,2106,6750,11,10,17,7
3,3353,7526,9,10,15,11
6,4150,7544,11,17,48,15
10,7949,4361,8,12,13,5
17,8015,4589,11,12,14,7
9,7809,7875,9,12,10,6
19,5627,2669,6,17,23,16
14,1086,3818,9,8,13,18
7,2110,4134,10,16,16,6
11,2548,2515,6,8,10,4
16,2240,2175,12,23,50,5
