counter,start,storeDLT,storeKfrags,finish
1,1444,1668,63,40,93,10
0,1215,2251,7,8,13,12
2,2782,2008,11,18,21,6
18,2711,4456,12,12,24,26
12,1127,6106,6,11,10,10
5,4746,2472,7,9,17,9
15,2805,2866,6,8,24,12
8,6456,5691,7,17,11,20
4,2126,5207,22,31,24,7
13,2106,6934,7,11,9,4
3,3353,7550,10,17,13,22
6,4150,7925,7,11,13,20
10,7949,4690,15,17,28,15
17,8015,6519,7,9,9,4
9,7809,8229,10,15,14,7
19,5627,2183,28,9,31,10
14,1086,4306,6,12,9,9
7,2110,4831,6,9,11,9
11,2548,2956,6,10,22,20
16,2240,1473,6,10,12,6
