counter,start,storeDLT,storeKfrags,finish
1,1444,1668,63,40,93,10
0,1215,2298,6,9,11,5
2,2782,3124,6,8,22,20
18,2711,3687,6,12,25,19
12,1127,5684,17,12,17,10
5,4746,1667,6,13,19,5
15,2805,2967,15,19,15,9
8,6456,4493,12,9,13,5
4,2126,5362,8,7,15,6
13,2106,7155,6,9,16,5
3,3353,8640,13,25,42,5
6,4150,7618,9,34,18,35
10,7949,4016,13,9,15,7
17,8015,5147,39,81,245,6
9,7809,5996,5,12,28,11
19,5627,2276,10,15,10,12
14,1086,3587,8,13,12,47
7,2110,4491,6,9,9,5
11,2548,2603,10,17,27,68
16,2240,1680,5,7,10,4
