counter,start,storeDLT,storeKfrags,finish
1,1444,1668,63,40,93,10
0,1215,1660,13,12,21,11
2,2782,1867,8,7,19,15
18,2711,2583,10,11,25,28
12,1127,4884,7,9,21,9
5,4746,2284,18,15,12,7
15,2805,4204,9,9,13,7
8,6456,5462,6,8,9,5
4,2126,6464,12,10,13,8
13,2106,6811,19,15,13,9
3,3353,7426,8,15,32,19
6,4150,8325,10,18,25,41
10,7949,4449,6,8,17,11
17,8015,5722,11,9,18,10
9,7809,8170,10,16,41,17
14,1086,3244,6,7,10,4
19,5627,4420,9,10,16,52
7,2110,5498,13,5,10,4
11,2548,2655,38,52,47,9
16,2240,1333,6,11,10,7
