counter,start,storeDLT,storeKfrags,finish
1,1444,1668,63,40,93,10
0,1215,1588,12,13,20,15
2,2782,1921,9,10,13,6
18,2711,3075,7,11,15,6
12,1127,4458,20,22,26,4
5,4746,3122,6,11,40,12
15,2805,4578,7,12,10,8
8,6456,5554,12,28,57,7
4,2126,6622,6,8,19,5
13,2106,8025,7,9,12,10
3,3353,7291,6,8,11,20
6,4150,8001,8,10,25,8
10,7949,4032,9,13,8,7
17,8015,5026,6,10,26,73
9,7809,8145,6,18,20,20
19,5627,3721,5,8,9,15
14,1086,3725,24,11,18,17
7,2110,4148,14,15,17,7
11,2548,1856,7,10,9,5
16,2240,1898,16,26,48,30
