counter,start,storeDLT,storeKfrags,finish
0,2820,2501,109,62,104
11,2988,13242,110,61,108
4,3123,22548,110,65,107
7,3462,34466,113,58,104
1,3733,44230,111,69,103
19,32567,27134,119,67,101
3,52434,16207,115,65,104
18,52234,33523,121,70,105
9,52681,35930,119,72,103
15,45173,45955,116,73,106
17,42124,55448,109,67,102
5,44200,65849,125,65,118
10,40357,73939,121,70,104
12,40337,83256,114,68,102
8,29834,92585,123,72,110
2,33161,93725,111,67,109
13,30734,105624,112,64,114
16,93824,4935,113,67,104
6,81161,11534,110,70,111
14,2779,3979,116,70,105
