counter,start,storeDLT,storeKfrags,finish
0,2820,9430,120,62,103
11,2988,17332,127,71,107
4,3123,27788,111,64,120
7,3462,38459,127,59,104
1,3733,47885,111,87,110
19,32567,30339,112,67,125
3,52434,25521,113,59,107
18,52234,28655,112,61,110
9,52681,40261,110,81,103
15,45173,51218,112,65,102
17,42124,62168,111,72,114
5,44200,68330,116,64,103
10,40357,78712,110,58,122
12,40337,88386,112,67,109
8,29834,97871,113,69,102
2,33161,96519,111,71,105
13,30734,105289,114,66,105
16,93824,4062,115,61,101
6,81161,17311,141,62,104
14,2779,8367,109,70,110
