counter,start,storeDLT,storeKfrags,finish
0,2820,10088,110,64,108
11,2988,19838,112,66,109
4,3123,29795,112,91,102
7,3462,39927,113,69,103
1,3733,49672,113,62,103
19,32567,32702,108,68,112
3,52434,21532,115,70,102
18,52234,25101,109,63,104
9,52681,44497,116,62,102
15,45173,53228,122,66,106
17,42124,61005,129,63,109
5,44200,71432,111,66,108
10,40357,80637,110,69,109
12,40337,89829,115,68,112
8,29834,99523,114,84,107
2,33161,99242,109,70,102
13,30734,109520,113,63,104
16,93824,5808,118,65,118
6,81161,20742,119,60,104
14,2779,9470,112,66,110
