counter,start,storeDLT,storeKfrags,finish
0,3110,9147,112,75,112
2,3052,19018,112,129,116
4,3417,31126,117,69,144
1,3980,42251,179,88,136
3,36100,27949,155,85,115
6,46961,28468,132,73,112
14,38595,40634,111,71,120
5,34114,47996,138,88,124
8,31138,62958,139,101,126
17,33356,73232,116,91,114
12,27412,79931,134,89,126
11,26139,94615,123,78,127
13,25355,103864,158,84,125
10,21124,111966,131,87,121
9,31854,113929,129,74,129
7,25828,122554,124,84,117
15,108916,34580,125,77,116
19,121851,17251,134,77,154
18,111986,29712,126,83,141
16,105694,40999,146,72,114
