counter,start,storeDLT,storeKfrags,finish
0,3110,10554,139,89,114
2,3052,22990,121,133,117
4,3417,32379,134,89,130
1,3980,44794,122,74,140
3,36100,30200,109,75,116
6,46961,30788,127,96,107
14,38595,41010,127,100,131
5,34114,50455,138,129,143
8,31138,58328,120,80,120
17,33356,72252,123,87,121
12,27412,84440,128,75,118
11,26139,93144,116,92,120
13,25355,105011,128,81,110
10,21124,114838,148,86,116
9,31854,114486,138,78,173
7,25828,126708,160,74,140
15,108916,35781,119,91,110
19,121851,18381,137,90,130
18,111986,32659,116,94,124
16,105694,45917,110,71,117
